stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,229078.15,20556.78,19276.78,1280.00
stage-1,228785.97,18560.12,17280.12,1280.00
stage-2,228785.97,16908.12,15628.12,1280.00
stage-3,228785.97,15256.12,13976.12,1280.00
stage-4,228878.96,17252.12,15972.12,1280.00
stage-5,229033.87,26121.98,24841.98,1280.00
stage-6,229002.28,26995.88,25607.88,1388.00
