stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,260869.31,19252.59,17972.59,1280.00
stage-1,259452.48,26330.16,24920.16,1410.00
stage-2,259255.67,22999.53,21590.03,1409.50
stage-3,259496.46,25680.12,24400.12,1280.00
stage-4,258525.97,26991.40,25455.40,1536.00
