global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,7200.80,2204.92,0.31,3583.93,27.19,6.56,0.52,1.93,1.04,3.24,34.79
