global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,7200.04,2969.70,16.62,4025.84,0.28,76.28,4.49,31.03,1.98,1.00,3.14,31.40
