stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,36335.21,45987.07,40867.07,5120.00
stage-1,34447.71,47043.97,41923.97,5120.00
stage-2,35856.17,47363.47,42243.47,5120.00
stage-3,35421.00,47234.60,42114.60,5120.00
stage-4,36602.26,46722.79,41602.79,5120.00
stage-5,34957.65,47234.11,42114.11,5120.00
stage-6,34808.72,46273.67,41153.67,5120.00
stage-7,35335.98,44289.00,34049.00,10240.00
stage-8,35562.72,33024.71,22784.71,10240.00
