stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,31885.94,56802.05,53314.05,3488.00
stage-1,32117.80,55873.58,52801.58,3072.00
stage-2,32261.29,54816.99,51648.99,3168.00
stage-3,31771.99,49424.55,46048.55,3376.00
