stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,33237.83,57411.58,54179.58,3232.00
stage-1,34005.99,54786.98,49666.98,5120.00
stage-2,32966.21,57666.48,52546.48,5120.00
stage-3,33771.05,56065.98,50945.98,5120.00
stage-4,34234.33,50753.49,45633.49,5120.00
stage-5,33409.35,55233.13,50113.13,5120.00
stage-6,33854.28,37312.60,32192.60,5120.00
