stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,32709.59,46276.22,41156.22,5120.00
stage-1,35439.02,46915.04,41795.04,5120.00
stage-2,33693.79,47234.98,42114.98,5120.00
stage-3,35194.73,44898.48,39778.48,5120.00
stage-4,35318.90,47874.02,42754.02,5120.00
stage-5,33496.42,47969.70,42849.70,5120.00
stage-6,34080.68,45505.12,40385.12,5120.00
stage-7,34830.62,39744.60,34624.60,5120.00
