stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,34613.53,56836.22,51716.22,5120.00
stage-1,34608.67,57123.96,52003.96,5120.00
stage-2,33400.17,57602.98,52482.98,5120.00
stage-3,33808.26,57250.17,52130.17,5120.00
stage-4,30603.68,51457.77,46337.77,5120.00
stage-5,33040.20,49537.67,44417.67,5120.00
stage-6,34538.52,56769.12,51649.12,5120.00
stage-7,34521.68,39616.60,34496.60,5120.00
