stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,38018.05,29265.85,27985.85,1280.00
stage-1,40043.19,32384.99,31104.99,1280.00
stage-2,40029.23,56537.23,54457.23,2080.00
stage-3,38394.78,49920.96,48128.96,1792.00
stage-4,40549.63,17152.62,15872.62,1280.00
stage-5,40775.86,43168.70,40992.70,2176.00
stage-6,40662.86,38376.48,36328.48,2048.00
stage-7,41079.80,22688.37,20128.37,2560.00
stage-8,39902.35,16480.17,13920.17,2560.00
