stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,35363.80,47362.70,44130.70,3232.00
stage-1,33842.01,47762.33,44818.33,2944.00
stage-2,34752.44,47617.74,42497.74,5120.00
stage-3,34657.41,46465.67,41345.67,5120.00
stage-4,34762.09,42113.24,36993.24,5120.00
stage-5,35632.89,40576.60,35456.60,5120.00
