stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,33815.31,47810.56,44578.56,3232.00
stage-1,34735.81,47489.98,44417.98,3072.00
stage-2,34452.66,47169.49,43969.49,3200.00
stage-3,33845.61,41409.18,36289.18,5120.00
stage-4,34090.33,39744.60,34624.60,5120.00
