stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,33279.34,57827.07,54467.07,3360.00
stage-1,32842.14,57122.48,54178.48,2944.00
stage-2,33628.71,56705.74,51585.74,5120.00
stage-3,33857.02,52961.67,47841.67,5120.00
stage-4,33841.13,57281.18,52161.18,5120.00
stage-5,34413.95,39616.60,34496.60,5120.00
