stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,32472.28,57618.56,54130.56,3488.00
stage-1,32250.97,57089.98,54017.98,3072.00
stage-2,31624.31,55873.58,52801.58,3072.00
stage-3,32563.88,55040.99,49920.99,5120.00
stage-4,32401.88,36224.60,31104.60,5120.00
