stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,33592.14,27768.23,24920.23,2848.00
stage-1,40334.83,27920.03,25104.03,2816.00
stage-2,39950.28,27704.02,24888.02,2816.00
stage-3,47861.65,27968.76,25408.76,2560.00
stage-4,48909.41,27952.42,25392.42,2560.00
