global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,28725.85,7189.35,3.84,18451.88,225.21,7.44,0.50,3.43,2.02,5.72,42.86
