global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,28727.59,7217.66,2.99,18479.03,224.93,7.53,0.49,3.66,1.82,5.76,47.43
