global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,28728.03,7168.38,59.48,1.62,18351.24,150.95,1.18,78.11,6.93,0.03,3.38,148.12,151.88,39.33
