global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,28724.50,7176.16,56.11,1.55,18360.93,150.82,1.13,74.11,6.95,0.03,4.20,146.96,151.59,39.15
