global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,28727.86,7170.86,116.23,0.38,18350.82,75.41,0.76,78.82,7.26,0.03,3.55,291.79,295.64,41.02
