global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,28725.63,7175.73,114.68,0.36,18361.04,75.41,0.73,74.04,6.89,0.03,3.57,291.75,295.74,39.94
