search_time (s),config time (ms)
0,25909.169567049918
1,25104.003397092394
2,21617.947549354933
3,21532.838800069985
4,19237.68455670788
5,18343.66700538554
6,18341.611720406916
8,18338.59979938873
18,18132.16234751934
23,18126.87337734527
27,18108.717236770928
45,18061.429179654584
80,18032.556544686748
124,18027.10907763029
153,17975.723901748297
170,17974.636849203296
209,17974.636849203296
