search_time (s),config time (ms)
0,10918.135073236293
1,9363.378702022266
4,9170.756002303939
6,9170.756002303939
8,9441.497541957411
10,9441.497541957411
12,9341.356224849304
14,9223.73897073498
17,9224.413285965094
19,9491.574714621152
20,9363.715340914578
21,9649.217231855082
22,9584.495468348245
24,9341.356715248841
26,9584.992964552632
28,9341.356578487354
38,9260.97022430182
40,9441.158736617088
43,9364.052253329866
45,9363.65525026163
48,9363.71520415309
53,9363.71569455263
54,9472.008583176103
55,9572.465179617087
59,9289.744465174517
60,9364.052606967918
62,9572.643404941851
64,9584.772426872072
67,9456.098622714588
69,9289.684511283058
72,9289.40755275923
74,9584.435514456783
77,9289.34759886777
78,9620.97917610295
79,9363.65560389968
82,9341.69362766413
84,9491.574803030666
85,9706.576794101255
86,9455.938131108542
87,9707.176792983639
88,9770.069680807768
90,9563.705195482215
94,9259.958015857337
96,9441.158736617088
98,9341.296761357382
100,9341.356715248841
101,10851.35451824981
102,10921.270999463233
103,10923.34877734856
104,10980.695820515526
105,10982.773598400852
106,10982.913560515526
107,11130.171735028098
108,9170.756002303939
109,9170.756002303939
110,9170.756002303939
111,9170.756002303939
112,9170.756002303939
113,9223.73897073498
114,9223.73897073498
115,9223.73897073498
116,9223.73897073498
117,9223.73897073498
118,9224.413285965094
119,9224.413285965094
120,9224.413285965094
121,9224.413285965094
122,9224.413285965094
123,9259.958015857337
124,9259.958015857337
125,9259.958015857337
126,9259.958015857337
127,9259.958015857337
128,9260.97022430182
129,9260.97022430182
130,9260.97022430182
131,9260.97022430182
132,9260.97022430182
134,9172.464477113534
135,9172.464477113534
136,9172.464477113534
137,9172.464477113534
138,9172.464477113534
139,9289.34759886777
140,9289.34759886777
141,9289.34759886777
142,9289.34759886777
143,9289.40755275923
144,9289.40755275923
145,9289.40755275923
146,9289.40755275923
147,9289.40755275923
149,9172.464123475482
150,9172.464123475482
151,9172.464123475482
152,9172.464123475482
153,9172.464123475482
154,9289.684511283058
155,9289.684511283058
156,9289.684511283058
157,9289.684511283058
