global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,210717.19,56899.60,2.63,146935.08,1377.48,59.80,0.52,28.97,14.45,43.67,43.83
