global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,210709.23,58205.85,1336.70,147412.01,0.36,75.60,51.91,3443.90,29.23,11.06,40.47,39.39
