global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,210717.56,56719.34,447.37,1.84,146438.78,923.76,1.34,80.23,77.02,0.03,26.56,1148.61,1175.47,41.27
