stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,2356.40,25795.37,23235.37,2560.00
stage-1,3260.18,26695.41,25415.41,1280.00
stage-2,3322.07,25682.50,23122.50,2560.00
stage-3,3328.88,16837.88,14277.88,2560.00
stage-4,3316.81,14437.25,11877.25,2560.00
stage-5,3285.16,4336.29,3056.29,1280.00
