stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,3180.94,26539.25,25259.25,1280.00
stage-1,3202.57,21454.73,20174.73,1280.00
stage-2,3162.20,19697.50,17137.50,2560.00
stage-3,2775.03,11217.50,8657.50,2560.00
stage-4,3211.11,4316.23,3036.23,1280.00
