stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,3170.62,21666.60,20386.60,1280.00
stage-1,3110.64,16330.05,15050.05,1280.00
stage-2,3151.60,11453.24,10173.24,1280.00
stage-3,3189.80,4316.23,3036.23,1280.00
