stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,3224.42,16842.14,15562.14,1280.00
stage-1,3469.96,13105.24,11825.24,1280.00
stage-2,3439.42,4648.42,4008.42,640.00
