stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11891.34,47300.50,37060.50,10240.00
stage-1,11606.22,47941.38,37701.38,10240.00
stage-2,11912.47,47382.00,37142.00,10240.00
stage-3,11586.47,46501.00,36261.00,10240.00
stage-4,11699.07,47060.00,36820.00,10240.00
stage-5,11849.01,47623.38,37383.38,10240.00
stage-6,12000.43,47810.00,37570.00,10240.00
stage-7,11912.29,47717.20,37477.20,10240.00
