stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,10509.15,47633.12,42513.12,5120.00
stage-1,10547.72,47568.22,42448.22,5120.00
stage-2,10735.60,46514.98,41394.98,5120.00
stage-3,10212.72,46626.00,36386.00,10240.00
stage-4,10054.87,45909.20,35669.20,10240.00
