stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11233.92,47974.14,42854.14,5120.00
stage-1,10890.63,47353.27,42233.27,5120.00
stage-2,10453.86,47300.00,37060.00,10240.00
stage-3,11042.08,47043.00,36803.00,10240.00
stage-4,11259.08,47490.00,37250.00,10240.00
stage-5,11278.36,47717.20,37477.20,10240.00
