stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11337.95,35474.07,34194.07,1280.00
stage-1,11018.53,38247.95,36967.95,1280.00
stage-2,10985.01,44382.32,43102.32,1280.00
stage-3,11312.06,42032.75,39472.75,2560.00
stage-4,11179.50,16565.70,14005.70,2560.00
