stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11784.35,46641.63,46001.63,640.00
stage-1,11475.57,39560.59,38280.59,1280.00
stage-2,11811.31,18942.09,17662.09,1280.00
