stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,17732.72,17562.14,17242.14,320.00
stage-1,17813.92,13604.58,13284.58,320.00
stage-2,18286.22,9563.10,9243.10,320.00
stage-3,17637.28,5240.49,4920.49,320.00
