stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11503.93,44976.50,42416.50,2560.00
stage-1,11153.32,46678.01,44118.01,2560.00
stage-2,11487.67,46840.75,44280.75,2560.00
stage-3,11663.74,39466.00,36906.00,2560.00
stage-4,11307.20,37000.00,34440.00,2560.00
stage-5,11199.14,43402.75,40842.75,2560.00
stage-6,11518.10,41952.50,39392.50,2560.00
stage-7,11432.56,16565.70,14005.70,2560.00
