stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11486.85,46477.67,45197.67,1280.00
stage-1,11070.94,44592.75,42032.75,2560.00
stage-2,11099.82,37694.62,35134.62,2560.00
stage-3,11145.85,37128.00,34568.00,2560.00
stage-4,11250.19,43282.38,40722.38,2560.00
stage-5,11477.72,42032.75,39472.75,2560.00
stage-6,11345.15,16565.70,14005.70,2560.00
