stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,17577.32,25849.58,23289.58,2560.00
stage-1,17828.72,27723.28,26443.28,1280.00
stage-2,17984.50,23664.99,21104.99,2560.00
stage-3,17735.82,23762.80,21202.80,2560.00
stage-4,17940.77,27580.56,25020.56,2560.00
stage-5,17903.87,20436.78,19024.28,1412.50
