stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,17542.84,27813.85,25253.85,2560.00
stage-1,17776.76,27961.61,25401.61,2560.00
stage-2,17476.40,26853.34,24293.34,2560.00
stage-3,17476.40,23185.07,20625.07,2560.00
stage-4,17870.33,23822.90,21262.90,2560.00
stage-5,17974.64,27580.50,25020.50,2560.00
stage-6,17967.63,20436.78,19024.28,1412.50
