global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,54771.24,14245.87,227.21,0.39,36688.47,131.16,0.77,76.60,17.16,0.03,7.01,576.83,584.12,40.68
