global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,54766.33,14311.13,4.16,36808.92,391.39,14.58,0.50,6.82,3.59,10.67,45.26
