global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,54766.03,14293.84,113.18,1.68,36691.96,262.43,1.18,84.02,14.36,0.04,6.81,292.43,299.71,41.60
