global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,54765.87,15790.21,338.17,37620.09,0.35,75.88,13.55,864.21,7.45,2.94,10.57,41.10
