stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,31636.60,57762.61,54242.61,3520.00
stage-1,28217.82,55202.24,52002.24,3200.00
stage-2,30282.22,55161.67,51961.67,3200.00
stage-3,30725.59,57481.55,54281.55,3200.00
stage-4,30168.29,57761.24,54561.24,3200.00
stage-5,29866.77,49881.02,46681.02,3200.00
stage-6,30287.60,56560.62,53360.62,3200.00
stage-7,31931.88,48680.39,44980.39,3700.00
