stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,57814.50,56453.84,53483.84,2970.00
stage-1,39898.49,57220.11,51220.11,6000.00
stage-2,96781.17,55664.00,52464.00,3200.00
stage-3,104717.94,55943.38,52743.38,3200.00
stage-4,100330.84,44882.52,41682.52,3200.00
stage-5,48349.76,57880.52,52780.52,5100.00
