stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,42393.66,57124.82,53924.82,3200.00
stage-1,39102.75,57532.73,54282.73,3250.00
stage-2,41436.12,48802.74,45602.74,3200.00
stage-3,42563.92,57282.47,53682.47,3600.00
stage-4,40861.97,57482.06,53882.06,3600.00
stage-5,34872.42,57111.36,53761.36,3350.00
stage-6,34669.26,57241.12,53641.12,3600.00
stage-7,39482.96,52800.87,46400.87,6400.00
stage-8,40211.75,20960.60,14560.60,6400.00
