stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,35672.26,47370.39,43700.39,3670.00
stage-1,31707.51,47281.86,44081.86,3200.00
stage-2,31331.46,46120.11,41320.11,4800.00
stage-3,31872.80,46481.24,43281.24,3200.00
stage-4,31079.68,47740.93,44540.93,3200.00
stage-5,34147.98,47750.74,44200.74,3550.00
stage-6,35693.74,46190.42,42240.42,3950.00
