stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,217977.87,33174.68,31624.68,1550.00
stage-1,216924.29,44324.14,42824.14,1500.00
stage-2,210381.00,40012.14,37452.14,2560.00
stage-3,211212.06,30356.25,27796.25,2560.00
stage-4,210916.79,46416.38,43856.38,2560.00
stage-5,210594.34,46937.83,44377.83,2560.00
