stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,218474.69,27550.00,25972.50,1577.50
stage-1,218329.17,24012.12,22488.12,1524.00
stage-2,217090.67,43972.12,42436.12,1536.00
stage-3,211165.39,46984.78,45376.28,1608.50
