stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,248702.58,32988.30,30270.30,2718.00
stage-1,241597.68,32322.19,30608.19,1714.00
stage-2,240583.02,46946.19,45132.19,1814.00
