stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,218262.81,30260.59,28696.59,1564.00
stage-1,218214.38,26784.13,25272.13,1512.00
stage-2,218214.38,23736.13,22224.13,1512.00
stage-3,211777.61,46652.13,44092.13,2560.00
stage-4,212177.05,46965.95,44405.95,2560.00
