global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,108608.53,27790.71,12.72,70573.33,1784.19,12.23,0.52,6.78,3.45,10.49,57.28
