global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,108608.73,27729.57,874.19,3.55,70423.68,766.30,1.54,76.63,12.54,0.03,6.68,2207.38,2214.34,50.05
