global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,108608.48,27659.74,1309.58,0.39,70384.12,255.68,0.77,80.36,12.48,0.03,7.06,3308.86,3316.24,51.39
