global_batch_size,time,forward-compute,forward-recv,forward-send,backward-compute,backward-recv,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,108608.52,27753.02,220.20,8.93,70394.32,1534.99,2.76,76.37,13.06,0.03,6.54,555.19,562.01,49.74
