global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,4303.90,1904.11,8.91,2261.95,0.29,67.25,3.36,15.23,1.05,0.69,1.92,30.83
