global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,4300.31,1145.22,0.27,1836.07,18.81,3.38,0.44,0.90,0.76,1.85,31.69
