global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,4299.30,1895.64,8.51,2259.22,0.29,67.02,3.33,15.23,1.06,0.67,1.87,29.27
