global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,4300.14,1900.88,8.73,2261.43,0.27,67.08,3.33,15.23,1.00,0.66,1.81,30.26
