global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,4303.47,1908.89,9.37,2255.85,0.28,68.09,3.45,15.31,1.05,0.65,1.83,30.88
