search_time (s),config time (ms)
0,57814.47932415249
1,56942.33944748949
2,40088.35411117304
3,37672.05774707011
4,36662.41251543703
15,36490.016901726274
16,35593.29377305361
29,35135.809234919725
205,35135.809234919725
