search_time (s),config time (ms)
0,95195.86243896672
1,50411.136776221174
2,50400.79711088099
3,42970.67518678619
4,40133.98152043941
5,35974.33116834558
17,35524.059049340794
18,35487.46201711167
25,35482.98916119072
74,35007.2821544525
150,35004.56310360477
206,35004.56310360477
