stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,105935.34,46956.68,45676.68,1280.00
stage-1,105621.35,43996.13,42716.13,1280.00
stage-2,102871.50,46492.50,43932.50,2560.00
stage-3,101998.75,46993.50,44433.50,2560.00
stage-4,102290.73,46933.75,44373.75,2560.00
stage-5,102298.77,46993.33,44433.33,2560.00
